month,GEOID,county,gridmet_gdd_mean,nldas3_gdd_mean
9,01027,Clay,387.4747601548294,432.8854166666667
9,01091,Marengo,441.8979960840712,480.0684731934732
9,01049,DeKalb,372.9671519699499,404.9088381448178
9,01019,Cherokee,398.29271593541984,398.49735429447855
9,01065,Hale,438.24443039580103,470.88592857142856
9,01105,Perry,441.4512315349823,467.8293269230769
9,01033,Colbert,398.0813575492008,403.83081395348836
9,01063,Greene,441.26681808991947,477.87815040650406
9,01013,Butler,451.74014310288794,484.96091044037604
9,01081,Lee,424.9414940573961,457.6383384146341
9,01097,Mobile,470.41394255716824,486.4224530018193
9,01057,Fayette,413.11354520684125,463.2943911217756
9,01017,Chambers,410.9167336258242,441.6298865069357
9,01125,Tuscaloosa,432.0105790296146,464.38177966101694
9,01131,Wilcox,444.7229251933556,471.083158557047
9,01095,Marshall,387.8669213806565,390.1940157251019
9,01053,Escambia,454.2725688795618,487.9873903508772
9,01083,Limestone,388.29595861773197,400.8603964891041
9,01009,Blount,394.81805406216455,437.0240303541315
9,01099,Monroe,451.1879992351134,484.1252773668639
9,01093,Marion,397.3810458340496,447.71144216324484
9,01085,Lowndes,443.59781525710616,475.6322643979058
9,01037,Coosa,418.67414548849837,452.5877824858757
9,01109,Pike,450.68691932864385,481.24344701240136
9,01119,Sumter,441.6881774691401,480.16806850425615
9,01133,Winston,387.77197419326745,418.67329545454544
9,01121,Talladega,411.9777842011331,444.69062803692907
9,01071,Jackson,373.8875779499387,391.29957683372055
9,01003,Baldwin,463.72100424129144,489.0287728218165
9,01011,Bullock,440.54800687379554,476.66983695652175
9,01001,Autauga,436.6367090040646,461.93342644320296
9,01087,Macon,437.0001732346116,479.1357054836722
9,01115,St. Clair,405.21033206824177,434.0303062080537
9,01023,Choctaw,446.6509688557576,483.96170847039474
9,01043,Cullman,389.51233284844363,425.7417675544794
9,01117,Shelby,430.41644357111113,450.6797701149425
9,01047,Dallas,443.9691703891366,465.9917676003028
9,01107,Pickens,438.4448316777802,475.17492556358997
9,01077,Lauderdale,390.4190857836002,395.9406725888325
9,01029,Cleburne,381.67400613338464,423.50457815565727
9,01005,Barbour,445.7323115870645,465.0503157894737
9,01061,Geneva,455.86042853219254,487.1104401058901
9,01045,Dale,458.69822265372864,485.6012534106412
9,01123,Tallapoosa,417.41294384765706,436.95597014925374
9,01025,Clarke,445.3711566848251,482.38306694813025
9,01069,Houston,462.8517243875048,484.12031758957653
9,01129,Washington,451.2636907085304,487.1705315733143
9,01089,Madison,382.4989283503326,422.8822504496403
9,01041,Crenshaw,455.1727619197827,483.70786691542287
9,01015,Calhoun,397.7452585626426,441.27319394484414
9,01079,Lawrence,387.7243876264146,412.36852448453607
9,01103,Morgan,390.589424681053,415.8718865313653
9,01075,Lamar,421.82255298803966,468.3137406947891
9,01113,Russell,436.74496688344203,475.83467158564815
9,01059,Franklin,390.57578366750766,431.71444027697635
9,01035,Conecuh,458.77462233412405,485.5828415796641
9,01051,Elmore,434.12213491138743,455.9296610169491
9,01073,Jefferson,423.1534932906111,455.69968131499496
9,01127,Walker,408.5711041025023,453.97953488372093
9,01111,Randolph,395.04540295009275,423.24660976388003
9,01101,Montgomery,449.36112252301797,484.10134497404437
9,01007,Bibb,437.92483883393203,464.94292339916217
9,01055,Etowah,395.15547211135726,433.82510013351134
9,01021,Chilton,431.712424408147,457.9769450489663
9,01031,Coffee,457.87583893462573,486.38003859348197
9,01039,Covington,460.9894187598401,485.9530612244898
9,01067,Henry,449.6514293016714,467.5920033670034
10,01027,Clay,231.845820059581,279.26115516169153
10,01091,Marengo,282.5466964425922,333.6140005827506
10,01049,DeKalb,215.38230482506694,237.69171497870326
10,01019,Cherokee,235.5478518574357,249.940625
10,01065,Hale,279.87284318935446,320.2959285714286
10,01105,Perry,282.1253081842124,316.7030925155925
10,01033,Colbert,230.27983520709986,248.30039970930233
10,01063,Greene,277.5358795547492,326.86443089430895
10,01013,Butler,316.4609188544621,344.0547686788718
10,01081,Lee,271.33659132524036,308.60998475609756
10,01097,Mobile,336.615645429277,365.71706337174044
10,01057,Fayette,244.21552855232758,300.17685212957406
10,01017,Chambers,254.9496411212604,293.0483133669609
10,01125,Tuscaloosa,268.5299834679617,309.1977401129943
10,01131,Wilcox,287.807357174856,330.0116401006711
10,01095,Marshall,231.22099051166123,238.76667152009318
10,01053,Escambia,315.6802955960368,356.80906100478467
10,01083,Limestone,226.96113441413243,242.9704146489104
10,01009,Blount,235.2796404298344,274.28715219224284
10,01099,Monroe,308.2082981580376,345.4597818047337
10,01093,Marion,229.3972807848591,281.2006134201302
10,01085,Lowndes,291.29094791280886,332.14384816753926
10,01037,Coosa,263.9611677512647,302.873093220339
10,01109,Pike,314.2587796653197,342.52825535512966
10,01119,Sumter,278.3436409763044,332.69130016214024
10,01133,Winston,223.27719161875993,259.5068779904306
10,01121,Talladega,252.22064852327983,293.0468901846453
10,01071,Jackson,216.55707353222348,231.5250580816462
10,01003,Baldwin,335.91827532028844,371.50121331176337
10,01011,Bullock,295.12712065877867,333.82838919082127
10,01001,Autauga,277.26735522657896,315.8711592178771
10,01087,Macon,286.442587671741,333.7862754158965
10,01115,St. Clair,242.10184896203313,279.22692953020135
10,01023,Choctaw,287.88412342968144,342.2293636924342
10,01043,Cullman,228.71733395555353,264.73059927360777
10,01117,Shelby,270.1260315004336,298.3760344827586
10,01047,Dallas,282.82342325550957,321.2929362225587
10,01107,Pickens,271.6881056894846,318.8172054444917
10,01077,Lauderdale,225.55274328744608,240.27281091370557
10,01029,Cleburne,225.46028471818278,266.99043492478745
10,01005,Barbour,304.90238102894983,333.5743684210526
10,01061,Geneva,320.0483216334759,368.42504963600265
10,01045,Dale,324.1866923964327,360.79340040927696
10,01123,Tallapoosa,262.45057121756486,293.36349502487565
10,01025,Clarke,298.1227517464664,343.9876357056695
10,01069,Houston,330.92013454952826,370.60977198697066
10,01129,Washington,306.1441954914223,351.67483499821617
10,01089,Madison,223.36548690017457,256.31775517086334
10,01041,Crenshaw,321.74958030647406,344.5682524875622
10,01015,Calhoun,238.13006660707606,283.0868180455636
10,01079,Lawrence,225.10524608775944,253.29196198453607
10,01103,Morgan,230.76487405630328,255.71788514760146
10,01075,Lamar,253.6446459917657,305.94159041563273
10,01113,Russell,288.78869218215516,335.29542824074076
10,01059,Franklin,226.67313425087133,265.27914021927296
10,01035,Conecuh,318.1796213491727,349.00919201089425
10,01051,Elmore,282.2423680054521,313.74555084745765
10,01073,Jefferson,261.22206596698607,296.50142569607516
10,01127,Walker,238.1433597396466,292.9004069767442
10,01111,Randolph,238.4134668971159,273.4144463943842
10,01101,Montgomery,301.8069254747694,339.4244336951392
10,01007,Bibb,277.8381407948037,311.8008116397367
10,01055,Etowah,233.86395018867893,273.21107309746327
10,01021,Chilton,272.6414096031898,307.3956066376496
10,01031,Coffee,324.799688191448,357.4541166380789
10,01039,Covington,324.90541002602487,356.4413961038961
10,01067,Henry,315.26546253095427,347.4002946127946
11,01027,Clay,79.50715731059073,94.31034281716418
11,01091,Marengo,110.21352459743731,132.46178127428126
11,01049,DeKalb,65.52067242241928,69.7995666706105
11,01019,Cherokee,75.3928191155559,82.02559432515338
11,01065,Hale,105.8186240939756,122.29308035714286
11,01105,Perry,107.15941477269348,121.80260037681913
11,01033,Colbert,72.12509988544826,78.41431686046512
11,01063,Greene,104.13838103381114,123.83846544715448
11,01013,Butler,134.67655120674272,151.22026533894112
11,01081,Lee,106.63902492176449,119.29049161585365
11,01097,Mobile,165.6859851544567,177.82550030321406
11,01057,Fayette,81.55099301167711,103.82592231553689
11,01017,Chambers,90.16251635782123,108.4374507408575
11,01125,Tuscaloosa,96.05927223256136,111.51615466101696
11,01131,Wilcox,113.47686365235577,137.48686556208054
11,01095,Marshall,74.55112602991812,74.78948110803728
11,01053,Escambia,144.26713873013637,164.82266746411483
11,01083,Limestone,73.7045744118119,74.11447298728814
11,01009,Blount,78.18338384023008,89.72628583473862
11,01099,Monroe,132.90391417158463,150.62415634245562
11,01093,Marion,74.60376422253319,93.24322421131697
11,01085,Lowndes,117.90919424298214,139.37873036649214
11,01037,Coosa,96.07471446942724,110.88983933615819
11,01109,Pike,136.67609715531566,150.71318348365276
11,01119,Sumter,106.8877198615716,127.32317845561411
11,01133,Winston,71.16113187469739,83.00569116327752
11,01121,Talladega,86.33040657002259,103.09178358843538
11,01071,Jackson,65.48943811697586,68.77688350481247
11,01003,Baldwin,167.27630944399968,188.1690258839843
11,01011,Bullock,122.23018999317074,141.51755925422705
11,01001,Autauga,105.84642107366794,124.31063780260708
11,01087,Macon,113.70668984669703,138.52688886321627
11,01115,St. Clair,78.7087592865919,94.12043833892618
11,01023,Choctaw,117.66977037561702,135.94919305098685
11,01043,Cullman,74.01233367919959,85.59931144067797
11,01117,Shelby,96.41505297159456,105.6901867816092
11,01047,Dallas,108.35008430955862,129.72060702119606
11,01107,Pickens,100.33968370011753,116.71302105487027
11,01077,Lauderdale,69.20005446075145,73.01402284263959
11,01029,Cleburne,73.382623078908,87.27504700784827
11,01005,Barbour,134.80792242518064,147.71164473684212
11,01061,Geneva,151.2008569444934,179.78972948378558
11,01045,Dale,153.09648998670397,170.62189844815825
11,01123,Tallapoosa,95.45325736607188,110.33930348258707
11,01025,Clarke,124.58580506395225,145.24371418878167
11,01069,Houston,162.21374864939156,181.78503664495113
11,01129,Washington,132.94891133216169,149.99614252586514
11,01089,Madison,71.4647699005753,78.72867721447842
11,01041,Crenshaw,140.909230009493,152.43798585199005
11,01015,Calhoun,77.59606379748966,95.5929631294964
11,01079,Lawrence,71.55291296087195,79.22271262886598
11,01103,Morgan,76.02907096862829,80.60996598247233
11,01075,Lamar,88.09734169168713,108.84359491315136
11,01113,Russell,118.54689673729244,142.0316116898148
11,01059,Franklin,71.25099396487352,84.14172497114829
11,01035,Conecuh,141.8071798127528,156.98568713118476
11,01051,Elmore,109.93875111830913,124.34321151129943
11,01073,Jefferson,90.9671051638103,101.94098037571285
11,01127,Walker,77.36394865378392,100.60304505813953
11,01111,Randolph,79.41591297233231,94.05450303126995
11,01101,Montgomery,126.44500138879512,142.5972156677678
11,01007,Bibb,105.26496876643301,114.49356672651108
11,01055,Etowah,74.60018129431722,89.88622329773031
11,01021,Chilton,102.46914370858643,113.61986534276387
11,01031,Coffee,149.1882877974082,167.15687535734705
11,01039,Covington,146.52832074790217,166.75499768089054
11,01067,Henry,145.85678555079923,162.06701388888888
12,01027,Clay,44.98321940382891,49.40853350435324
12,01091,Marengo,72.20218070143677,83.53717463092462
12,01049,DeKalb,30.54616635495537,30.600194480596308
12,01019,Cherokee,36.312115613694395,40.121050613496934
12,01065,Hale,67.0701174652651,75.72865178571429
12,01105,Perry,66.82101976747899,75.64190813409563
12,01033,Colbert,38.202583711131744,39.584711119186046
12,01063,Greene,64.25554080616375,74.66132283197832
12,01013,Butler,87.88971224028526,93.73003772884711
12,01081,Lee,61.130162446654,66.72701028963415
12,01097,Mobile,109.41962447081035,122.17104116130989
12,01057,Fayette,46.60592622062254,57.567308413317335
12,01017,Chambers,52.94454422096829,58.979109197667086
12,01125,Tuscaloosa,56.99016510616104,65.17882680084746
12,01131,Wilcox,75.26743026733432,87.3276793204698
12,01095,Marshall,38.05185497157645,35.59929655649388
12,01053,Escambia,95.44988665494091,111.83253588516746
12,01083,Limestone,37.13163201514734,35.636505939769975
12,01009,Blount,42.582394526133534,46.369273468240586
12,01099,Monroe,90.0427456691015,97.9114275147929
12,01093,Marion,41.80706118908582,49.37999968703055
12,01085,Lowndes,75.79123606188578,84.94810209424084
12,01037,Coosa,56.58484192860307,62.09366613700565
12,01109,Pike,86.30490881943159,91.56228861330327
12,01119,Sumter,68.25997818766683,77.14645824888528
12,01133,Winston,39.45492741494307,43.458115281100476
12,01121,Talladega,52.12805456707956,57.619761297376094
12,01071,Jackson,30.809380572415343,30.406545594092268
12,01003,Baldwin,108.84502636343444,131.45487635775365
12,01011,Bullock,75.77199448597618,84.38207653985508
12,01001,Autauga,63.94390360776872,73.11850170701427
12,01087,Macon,70.3399323625239,80.27000539125078
12,01115,St. Clair,46.81927271062703,50.80667994966443
12,01023,Choctaw,79.88454037995966,86.06363718133224
12,01043,Cullman,40.733888844808185,44.09406023002421
12,01117,Shelby,57.51634017472444,60.692083333333336
12,01047,Dallas,69.11904487071723,81.04978472747918
12,01107,Pickens,58.43252454739202,67.15486760952786
12,01077,Lauderdale,35.527311215964914,35.65670605964467
12,01029,Cleburne,38.10319136166428,42.58603458142577
12,01005,Barbour,82.4935628797427,88.69032894736841
12,01061,Geneva,97.21653533063657,113.64140056254136
12,01045,Dale,97.22247841827182,104.3775153478854
12,01123,Tallapoosa,56.95697341308623,60.9711131840796
12,01025,Clarke,85.01515153718509,94.78168350422196
12,01069,Houston,103.53124935253291,112.3948697068404
12,01129,Washington,89.42104913280893,101.51182884409562
12,01089,Madison,36.598877999442195,37.15445846447842
12,01041,Crenshaw,88.67415972302882,93.78352378731343
12,01015,Calhoun,43.896677846601186,49.96300771882494
12,01079,Lawrence,38.44984586001929,39.87231394974227
12,01103,Morgan,40.10237124907688,40.10174027521525
12,01075,Lamar,50.338866787092336,59.843677303039705
12,01113,Russell,72.08539347330763,82.61363389756944
12,01059,Franklin,39.0230424720123,42.9832569965378
12,01035,Conecuh,94.30525985211595,101.91683216068996
12,01051,Elmore,67.50118377083258,70.66548375706215
12,01073,Jefferson,53.19077226793472,57.17241487755787
12,01127,Walker,44.91761573517653,56.24284156976744
12,01111,Randolph,44.21682598698775,48.777964462348436
12,01101,Montgomery,81.03796796666147,84.8704577630958
12,01007,Bibb,63.18583230825602,68.46974117295034
12,01055,Etowah,39.97387772933321,45.54924795560748
12,01021,Chilton,59.6652762720778,66.16577121871599
12,01031,Coffee,94.38880943671846,103.98478594911379
12,01039,Covington,94.3109482179843,107.69830705009277
12,01067,Henry,90.32932274300752,98.08531144781145
